66 0.006846 中国 0.010814 公司 0.009917 企业 0.009196 管理 0.007868 发展 0.007206 技术 0.006897 市场 0.005495 服务 0.004653 项目 0.004485 工作 0.004475 
67 0.008066 市场 0.021865 美元 0.012278 上涨 0.010669 股票 0.009533 指数 0.008810 股市 0.008641 期货 0.008504 行情 0.007876 下跌 0.007543 大盘 0.007398 
68 0.006752 公司 0.031771 服务 0.016461 产品 0.012878 企业 0.011087 专业 0.009606 有限 0.008998 信息 0.008832 中国 0.008434 客户 0.007965 提供 0.007247 
69 0.001376 种子 0.033892 植物 0.028506 苗木 0.022133 花卉 0.018450 绿化 0.017899 园林 0.014703 公分 0.014451 种植 0.013886 银杏 0.009630 栽培 0.009390 
70 0.001024 日本 0.203025 动漫 0.065747 漫画 0.043686 动画 0.038821 东京 0.014708 侦探 0.008158 柯南 0.006547 东方神起 0.006282 名侦探柯南 0.006235 剧场版 0.005728 
71 0.002555 减肥 0.047153 瘦身 0.019478 精油 0.018486 胶囊 0.012048 按摩 0.011926 天然 0.010676 头发 0.007882 玫瑰 0.007505 保健 0.007279 减肥药 0.007098 
72 0.003360 2009年 0.039657 2011年 0.039352 12月 0.033422 11月 0.031639 10月 0.030850 3月 0.029252 5月 0.027116 4月 0.026484 1月 0.023283 2008年 0.022368 
73 0.000134 中国 0.015143 企业 0.010409 发展 0.009514 公司 0.008407 市场 0.007396 管理 0.006277 经济 0.005588 项目 0.005534 技术 0.005432 国家 0.004653 
74 0.002523 可以 0.011447 我们 0.008046 没有 0.005698 问题 0.005558 时间 0.005323 如果 0.005270 自己 0.004828 就是 0.003702 这个 0.003458 什么 0.003400 
75 0.002351 推荐 0.127292 购物 0.022243 优惠 0.022102 促销 0.013667 产品 0.010461 品牌 0.010221 价格 0.008370 商品 0.008191 热门 0.007957 最新 0.007525 
76 0.006263 公司 0.018200 企业 0.011781 中国 0.010258 管理 0.008442 服务 0.008426 技术 0.007849 产品 0.007422 市场 0.005916 专业 0.005566 信息 0.005532 
77 0.000737 可以 0.014161 使用 0.007959 信息 0.007650 时间 0.007505 网站 0.007455 提供 0.006662 我们 0.005829 产品 0.005733 问题 0.005483 内容 0.005300 
78 0.000958 电缆 0.172046 通信 0.042139 屏蔽 0.040155 矿用 0.032025 绝缘 0.026387 煤矿 0.025985 电线 0.024844 光纤 0.023791 电力 0.015790 阻燃 0.013933 
79 0.000129 中国 0.006947 公司 0.005030 可以 0.004598 进行 0.004544 我们 0.004142 发展 0.003974 技术 0.003901 问题 0.003801 企业 0.003622 时间 0.003526 
80 0.000021 可以 0.020509 问题 0.009916 时间 0.008421 使用 0.007922 如果 0.007790 我们 0.006460 需要 0.005726 进行 0.004813 信息 0.004754 内容 0.004569 
81 0.009237 温度 0.010567 采用 0.009299 性能 0.008105 结构 0.007412 试验 0.007116 使用 0.006818 装置 0.006433 产品 0.006372 材料 0.005983 用于 0.005416 
82 0.004947 我们 0.008672 自己 0.006714 可以 0.006664 没有 0.005777 就是 0.004101 生活 0.003961 时间 0.003695 这个 0.003661 什么 0.003656 他们 0.003616 
83 0.003040 电子 0.097999 深圳市 0.087804 电话 0.064943 现货 0.036790 原装 0.035086 科技 0.030503 福田区 0.026621 先生 0.025995 封装 0.021845 库存 0.020545 
84 0.000219 可以 0.012239 产品 0.007938 使用 0.007878 时间 0.007220 信息 0.006706 提供 0.006343 我们 0.005797 服务 0.005562 公司 0.004913 进行 0.004526 
85 0.003214 二手房 0.062452 贷款 0.056518 房产 0.044588 房价 0.032729 房地产 0.030375 楼市 0.021804 房屋 0.017836 买房 0.016799 住房 0.016698 楼盘 0.014707 
86 0.000116 我们 0.009442 自己 0.009210 没有 0.007561 可以 0.007162 什么 0.005510 就是 0.005120 这个 0.004792 他们 0.004348 如果 0.004087 现在 0.004043 
87 0.000291 王子 0.065474 小猪 0.034177 美眉 0.013080 飞轮海 0.012694 偶像剧 0.012083 罗志祥 0.010757 飞飞 0.010488 金钟 0.010308 小s 0.010292 甜心 0.010137 
88 0.001211 自己 0.011040 我们 0.009686 没有 0.008306 什么 0.006944 可以 0.006559 就是 0.005402 这个 0.005171 知道 0.005112 现在 0.004642 时候 0.004593 
89 0.001252 日期 0.206059 2010年 0.070189 2012年 0.050587 03月 0.035272 04月 0.030521 05月 0.028732 2011年 0.027542 01月 0.027274 02月 0.026988 08月 0.025096 
90 0.005140 手机 0.103734 像素 0.026022 支持 0.025173 三星 0.021229 智能 0.020881 类型 0.016696 诺基亚 0.014716 英寸 0.013074 外观 0.012806 屏幕 0.012291 
91 0.000995 宠物 0.100384 狗狗 0.045115 出售 0.041374 性别 0.035681 纯种 0.026994 泰迪 0.022486 疫苗 0.021653 农场 0.021653 幼犬 0.019929 贵宾 0.015524 
92 0.001558 机票 0.051374 火车 0.041042 公交 0.039682 查询 0.037805 列车 0.031116 航空 0.025199 机场 0.024357 线路 0.023507 时刻表 0.016561 飞机 0.016486 
93 0.000633 欢迎 0.299224 您好 0.148309 来到 0.072513 加入 0.063061 光临 0.050657 感谢 0.028439 qq群 0.025461 多多 0.016993 新浪 0.016841 大家 0.012280 
94 0.001561 投诉 0.020947 可以 0.018214 使用 0.009749 信息 0.009419 如果 0.008859 建议 0.008682 时间 0.008480 问题 0.008450 联系 0.008407 网站 0.007571 
95 0.012713 酒店 0.138398 附近 0.028869 公里 0.024929 距离 0.022203 预订 0.018132 宾馆 0.014395 商务 0.012289 位于 0.011714 中心 0.010680 快捷 0.010280 
96 0.000977 等级 0.057995 图标 0.042863 任务 0.041630 点亮 0.037213 腾讯 0.035275 升级 0.025297 官网 0.023311 游戏 0.020854 道具 0.016810 头像 0.015788 
97 0.010348 供应 0.023618 不锈钢 0.023522 材料 0.015552 玻璃 0.014795 公司 0.013818 金属 0.011891 产品 0.011872 塑料 0.010508 合金 0.009663 生产 0.009601 
98 0.004067 厦门 0.025894 加盟 0.022262 济南 0.016495 公司 0.015195 电话 0.014822 信息 0.012653 服务 0.012607 位置 0.012027 首页 0.010384 联系 0.007519 
99 0.001438 相册 0.116815 博客 0.094835 照片 0.090580 主页 0.054670 好友 0.053003 字节 0.047094 搜狐 0.038395 空间 0.035902 交友 0.030684 msn 0.025869 
100 0.002992 系列 0.079874 笔记本 0.040685 显卡 0.032537 电脑 0.030797 显存 0.024830 内存 0.024800 接口 0.023170 芯片 0.022951 硬盘 0.022588 主板 0.021451 
101 0.002525 品牌 0.014751 产品 0.014537 葡萄酒 0.010960 红酒 0.008071 设计 0.007237 价格 0.006915 系列 0.005673 可以 0.005256 使用 0.004863 时间 0.004403 
102 0.000832 传奇 0.083627 玩家 0.047108 装备 0.046547 游戏 0.038673 网通 0.023958 魔兽世界 0.022635 金币 0.022153 点卡 0.021259 私服 0.018978 盛大 0.015447 
103 0.006540 管理 0.008490 中国 0.007256 企业 0.006702 发展 0.006601 公司 0.006232 工作 0.005914 技术 0.005630 进行 0.004824 市场 0.003749 问题 0.003587 
104 0.001797 印刷 0.064430 包装 0.035834 打印机 0.032961 打印 0.025942 彩色 0.018268 胶带 0.014837 商标 0.012739 防伪 0.010390 墨盒 0.009959 胶水 0.009920 
105 0.002051 可以 0.010891 我们 0.007024 个人空间 0.005976 问题 0.005953 时间 0.005484 如果 0.004621 没有 0.004441 需要 0.003615 自己 0.003350 进行 0.003227 
106 0.002533 可以 0.007908 我们 0.005844 问题 0.005629 时间 0.004396 进行 0.004000 中国 0.003551 如果 0.003391 没有 0.003305 需要 0.003107 使用 0.003041 
107 0.001745 可以 0.011139 我们 0.009504 自己 0.008563 没有 0.008383 什么 0.007389 这个 0.005712 现在 0.005649 如果 0.005617 就是 0.005612 知道 0.005182 
108 0.003376 可以 0.015200 网站 0.011588 免费 0.009901 信息 0.008524 时间 0.007830 提供 0.007194 服务 0.006228 我们 0.005897 商户 0.005865 使用 0.005491 
109 0.001539 可以 0.010983 我们 0.009330 没有 0.007843 自己 0.007771 什么 0.006172 如果 0.005479 就是 0.005228 这个 0.005219 现在 0.004972 时间 0.004793 
110 0.000352 程式 0.050818 安全性 0.048877 验证 0.048236 讯息 0.027638 支援 0.025011 攻击者 0.018238 英文版 0.017609 连结 0.016661 资料库 0.015783 设定 0.014813 
111 0.002596 长沙 0.045060 石家庄 0.034072 宁波 0.033244 湖南 0.022570 太原 0.017957 河北 0.015758 烟台 0.014825 徐州 0.011511 潍坊 0.010964 扬州 0.010772 
112 0.001080 香港 0.184438 澳门 0.017644 中国 0.014102 国际 0.009075 九龙 0.008407 世博会 0.005130 内地 0.004650 台湾 0.004402 世界 0.003197 上海 0.003020 
113 0.002312 法律 0.058412 律师 0.049873 法院 0.017024 赔偿 0.012289 案件 0.012265 纠纷 0.011935 人民法院 0.011536 合同 0.011302 诉讼 0.011270 司法 0.011138 
114 0.018766 公司 0.092509 有限 0.049429 产品 0.023106 生产 0.014385 企业 0.013596 设备 0.011713 供应 0.011311 专业 0.008886 科技 0.008767 销售 0.007750 
115 0.001066 中国 0.006605 发展 0.004794 问题 0.004548 我们 0.004259 可以 0.004024 进行 0.004008 工作 0.003133 研究 0.003023 社会 0.002871 影响 0.002839 
116 0.003553 可以 0.009379 我们 0.008301 没有 0.005512 自己 0.005149 时间 0.004868 如果 0.004378 问题 0.004355 就是 0.003660 这个 0.003421 什么 0.003382 
117 0.005136 公司 0.013137 技术 0.010956 产品 0.010462 设计 0.007499 中国 0.007264 企业 0.006975 服务 0.005803 管理 0.005521 系统 0.005378 信息 0.005052 
118 0.001256 自己 0.006818 没有 0.006136 什么 0.005723 他们 0.005177 说道 0.004494 看着 0.004329 知道 0.004323 已经 0.004258 这个 0.004119 起来 0.003763 
119 0.004686 维修 0.111543 空调 0.052451 物流 0.050786 服务 0.035409 运输 0.023227 货运 0.022743 搬家 0.020899 热水器 0.020115 专线 0.017186 洗衣机 0.016327 
120 0.001572 深圳 0.205958 宝安 0.028171 厂房 0.025815 福田 0.024472 南山 0.023883 深圳市 0.019036 龙华 0.017872 罗湖 0.017006 龙岗 0.015994 宝安区 0.013714 
121 0.001998 浏览 0.222894 回复 0.201001 百度 0.163250 贴吧 0.135567 贴子 0.115401 进入 0.037206 吧主 0.020713 搜索 0.016924 字节 0.004491 知道 0.003420 
122 0.002644 可以 0.007198 我们 0.005457 问题 0.005221 中国 0.004485 时间 0.004475 进行 0.004342 使用 0.003250 需要 0.002992 通过 0.002988 如果 0.002925 
123 0.000547 哪里 0.195277 小姐 0.133174 上门 0.023242 致电 0.018415 小妹 0.015545 客人 0.014890 服务 0.014605 哪个 0.013840 妹妹 0.012748 全套 0.011979 
124 0.001349 可以 0.011602 产品 0.009690 使用 0.008703 时间 0.007082 信息 0.006175 提供 0.006086 我们 0.005766 服务 0.005433 公司 0.005113 价格 0.004938 
125 0.009130 公司 0.031121 产品 0.020510 服务 0.013790 专业 0.010112 企业 0.009909 有限 0.008940 客户 0.008627 信息 0.008137 技术 0.007709 中国 0.007153 
126 0.001593 手表 0.036738 陶瓷 0.034723 翡翠 0.028963 天然 0.025156 珠宝 0.018616 手链 0.013793 吊坠 0.013194 茶具 0.011274 餐具 0.011098 手镯 0.010884 
127 0.001411 仪器 0.052751 报警 0.024572 监控 0.024518 防盗 0.019060 报警器 0.017837 红外 0.014940 检测仪 0.014752 气体 0.014158 分析仪 0.014070 门禁 0.011655 
128 0.005335 公司 0.007378 技术 0.006718 产品 0.006041 设计 0.005485 进行 0.005321 中国 0.005281 系统 0.005160 管理 0.005129 可以 0.005069 信息 0.004646 
129 0.002478 可以 0.012231 时间 0.006318 问题 0.006224 使用 0.005943 我们 0.005838 如果 0.004637 进行 0.004514 需要 0.004022 没有 0.003376 通过 0.003141 
130 0.006795 淘宝 0.081863 正品 0.047255 掌柜 0.037199 包邮 0.028454 商品 0.028040 淘宝网 0.024281 特价 0.021865 店铺 0.020201 商城 0.017796 购买 0.017097 
131 0.000547 滤芯 0.074429 过滤 0.071234 过滤器 0.055305 打火机 0.043870 空压机 0.035616 空气 0.030300 压缩机 0.027456 除尘 0.023463 除尘器 0.019311 烟草 0.018784 
132 0.005041 批发 0.042442 饰品 0.025282 礼品 0.023910 水晶 0.021717 玩具 0.015921 礼物 0.013069 项链 0.012459 卡通 0.011826 创意 0.011062 韩国 0.009655 
133 0.006325 可以 0.015463 使用 0.011013 网站 0.007402 时间 0.006749 信息 0.006689 内容 0.006604 用户 0.006483 系统 0.005987 进行 0.005790 通过 0.005702 
134 0.000678 正文 0.145174 股吧 0.052157 证券 0.047785 股票 0.037674 金融界 0.014804 买入 0.014789 个股 0.013538 炒股 0.011869 原载 0.008907 访客 0.008443 
135 0.003161 大家 0.012412 可以 0.008832 我们 0.007744 朋友 0.006133 顶顶 0.006086 楼主 0.006060 群组 0.005887 天涯 0.005825 没有 0.004985 自己 0.004891 
136 0.003451 可以 0.010873 使用 0.007933 产品 0.006775 时间 0.006423 我们 0.005440 进行 0.004965 问题 0.004729 提供 0.004724 信息 0.004574 公司 0.004329 
137 0.007753 自己 0.006225 说道 0.005691 没有 0.005658 什么 0.005306 他们 0.004980 看着 0.004734 已经 0.004187 知道 0.004015 起来 0.003818 这个 0.003799 
138 0.003725 可以 0.011827 我们 0.006776 问题 0.006537 时间 0.005841 如果 0.004952 没有 0.004232 使用 0.003989 需要 0.003859 进行 0.003739 可能 0.003191 
139 0.008242 自己 0.011666 我们 0.009615 没有 0.009015 什么 0.008269 可以 0.007068 知道 0.006218 就是 0.005828 这个 0.005735 现在 0.005405 时候 0.005348 
140 0.000062 星辰 0.169549 心如止水 0.042542 启明 0.036813 乐儿 0.026762 叶凌飞 0.023079 荣升 0.018399 大拿 0.016323 娟子 0.014526 杨伟 0.014380 周阳 0.012461 
141 0.000483 网游 0.043518 都市 0.043395 江湖 0.038200 风云 0.032054 公会 0.028381 逍遥 0.026991 武侠 0.025422 天龙 0.018614 武林 0.017645 无双 0.012242 
142 0.001151 分类 0.265307 发表 0.245402 人气 0.114511 引用 0.093709 全文 0.062877 跟贴 0.043561 阅读 0.041342 胡同口 0.008917 过客 0.007915 对不起 0.006972 
143 0.001440 可以 0.013050 使用 0.008226 时间 0.006357 问题 0.006253 我们 0.005280 进行 0.005041 如果 0.004751 需要 0.004217 产品 0.003869 方法 0.003545 
144 0.000195 中国 0.006695 发展 0.005262 进行 0.004838 问题 0.004405 工作 0.003893 可以 0.003851 技术 0.003841 我们 0.003739 管理 0.003726 公司 0.003639 
145 0.002936 医生 0.075518 医院 0.036588 专家 0.028307 回答 0.019569 提问 0.019499 怀孕 0.017401 女性 0.016385 妇科 0.016026 人流 0.015334 月经 0.012120 
146 0.001122 医药 0.064658 药品 0.057234 药业 0.033271 制药 0.026819 胶囊 0.026470 招商 0.024995 食品 0.017453 药店 0.014055 中药 0.013667 白酒 0.013076 
147 0.011114 自己 0.011479 我们 0.008992 没有 0.008854 什么 0.007894 知道 0.005986 可以 0.005902 这个 0.005580 就是 0.005573 时候 0.005099 现在 0.004918 
148 0.005501 规定 0.016553 保险 0.016099 办理 0.012617 单位 0.011349 合同 0.010834 管理 0.009408 会计 0.009134 行政 0.008979 登记 0.007103 通知 0.006835 
149 0.001065 可以 0.011245 时间 0.006770 我们 0.006318 问题 0.004442 如果 0.003978 中国 0.003922 网站 0.003598 大家 0.003574 没有 0.003480 免费 0.003465 
150 0.009686 学生 0.036567 教育 0.033596 培训 0.031374 英语 0.027680 学校 0.027521 教学 0.026858 考试 0.023851 大学 0.020194 学习 0.019598 教师 0.018765 
151 0.002037 进行 0.005903 可以 0.005876 问题 0.004785 技术 0.004728 使用 0.004434 中国 0.004415 系统 0.004137 我们 0.003833 方法 0.003829 时间 0.003825 
152 0.003479 试剂盒 0.028910 细胞 0.022809 生物 0.019835 化学 0.013231 蛋白 0.012967 抗体 0.010228 试剂 0.008836 基因 0.008488 因子 0.008047 检测 0.007901 
